LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
8.7857426,44.7597225,18,VIA NICOLO' GIRARDENGO,,NOVI LIGURE,,,,092A408B-2C38-2A08-E054-0003BA0F36E6,88ffddd0c82c4fe7
7.4818504,45.0236485,34,VIA dei GLICINI,,BRUINO,,,,092A404D-F7E6-2A08-E054-0003BA0F36E6,86a5c1a4a971ff6c
7.3137521,45.1108398,44,VIA GIACOMO LEOPARDI,,CONDOVE,,,,092A404D-F3BD-2A08-E054-0003BA0F36E6,1512d6990092d397
7.3800491,44.8944259,30,VIA GIUSEPPE BESSONE,,PINEROLO,,,,092A404D-DEB4-2A08-E054-0003BA0F36E6,9ab3a55f249ecd0b
7.9382816,45.3050614,38,VIA delle SCUOLE,,MAZZE',,,,BFAD02A6-7F0A-2738-E044-0003BA0F36E6,30f5173b7a35895b
8.3474606,45.2864657,4,VIA ROMA,,LIGNANA,,,,092A407C-F4A1-2A08-E054-0003BA0F36E6,8e32b1d13fd7af69
8.3455779,45.2854468,5,CORSO GIUSEPPE GARIBALDI,,LIGNANA,,,,092A407C-F58C-2A08-E054-0003BA0F36E6,5c9b6fc95a6275b1
7.8842133,45.4685683,4,PIAZZA SAN FRANCESCO D'ASSISI,,IVREA,,,,092A407F-3590-2A08-E054-0003BA0F36E6,f7554b149f80b636
8.1661085,45.3682112,17,VIA GIACOMO LEOPARDI,,SANTHIA',,,,092A407D-90A5-2A08-E054-0003BA0F36E6,f7823856d0059851
7.5989329,45.0727965,1,VIA PASUBIO,,COLLEGNO,,,,092A4079-3695-2A08-E054-0003BA0F36E6,a9aab3fa96c3ff55
8.8066768,44.7832693,11,STRADA dell' ARGINE,,NOVI LIGURE,,,,092A4083-AB75-2A08-E054-0003BA0F36E6,0066890fbbdb4efc
8.4722158,44.6757291,30 B,PIAZZA SAN GUIDO,,ACQUI TERME,,,,092A4092-C376-2A08-E054-0003BA0F36E6,4e805ea3be6d70b6
8.8034741,44.7726681,96,SP 35 BIS DEI GIOVI DI SERRAVALLE,,NOVI LIGURE,,,,092A4083-ADFA-2A08-E054-0003BA0F36E6,91aaf2eb87d80278
8.5226343,44.6957923,69,VIA OSVALDO CALDANO,,STREVI,,,,092A4093-F0A7-2A08-E054-0003BA0F36E6,2204d03a67e3e57f
8.521555,44.6959093,69,VIA SEGHINI STRAMBI,,STREVI,,,,092A4093-F115-2A08-E054-0003BA0F36E6,76d934216627dfbf
7.6609207,44.6492428,10,VIA ROBERTO MALINES,,SAVIGLIANO,,,,092A4056-79FC-2A08-E054-0003BA0F36E6,5cb63faef7ea969e
7.4720703,44.3994349,14,VIA SORELLE BELTRU',,SAN ROCCO,,,,092A4044-30B7-2A08-E054-0003BA0F36E6,ca3f9a4e66b52e64
7.7158369,44.8442783,23,VIA FRATELLI BOASSO,,CARMAGNOLA,,,,092A4092-3B59-2A08-E054-0003BA0F36E6,408345507fb2d1f1
7.6058652,44.580579,7:00 AM,STRADA SANTA SCOLASTICA,,SAVIGLIANO,,,,092A4046-E073-2A08-E054-0003BA0F36E6,b98efa249fb975a4
8.154007,45.8797862,1,FRAZIONE GIAVINA,,CERVATTO,,,,092A4055-FBDA-2A08-E054-0003BA0F36E6,80cb6c752469a4bb
7.7448306,45.3066636,1,VIA GIUSEPPE SERRA,,FELETTO,,,,092A404D-A4CB-2A08-E054-0003BA0F36E6,09444a2c500ffb56
8.211875,44.9069149,10,VIA GIUSEPPE TAGLIETTI,,ASTI,,,,092A4056-F1AC-2A08-E054-0003BA0F36E6,c513b6f686ff82e0
8.2877891,44.9236442,92,FRAZIONE QUARTO INFERIORE,,ASTI,,,,092A4056-EE37-2A08-E054-0003BA0F36E6,8175724e0cbb7811
8.6774979,44.8873129,5,STRADA FRUGAROLO,,SPINETTA MARENGO,,,,FBB5CDED-F98E-3665-E044-0003BA0F36E6,ce7ec12021dedc49
7.2566552,44.8278652,2,LOCALITA' CA' VEIA,,LUSERNA SAN GIOVANNI,,,,092A404C-F3D2-2A08-E054-0003BA0F36E6,61a2bd1704a43a3e
7.3907765,44.981582,110,VIA CHISOLA,,CUMIANA,,,,092A404D-EDDC-2A08-E054-0003BA0F36E6,fad6f8319f64cf6d
7.8189534,45.0457266,83,VIA CHIERI,,BALDISSERO TORINESE,,,,092A404A-DEE4-2A08-E054-0003BA0F36E6,1d6486b6e6768bdf
7.2504127,44.8172191,1,VIA GIACOMO PUCCINI,,LUSERNA SAN GIOVANNI,,,,092A404D-1803-2A08-E054-0003BA0F36E6,dba3132bd94032dd
7.8113881,45.5848212,1,VIA POZZALLE,,CAREMA,,,,092A404D-1894-2A08-E054-0003BA0F36E6,1693ef17ac79283b
7.5844532,45.3419912,57,FRAZIONE BOTTINI,,FORNO CANAVESE,,,,092A4076-542A-2A08-E054-0003BA0F36E6,9f284e9371244fec
7.575515,45.0956413,47,VIA VENARIA,,COLLEGNO,,,,092A408D-734E-2A08-E054-0003BA0F36E6,084eb8707927c9bd
8.4361604,45.7462921,38,VIA DANTE ALIGHIERI,,GOZZANO,,,,D880846C-6995-4D87-E044-0003BA0F36E6,6bbf64cf038ee558
7.5349762,45.0058301,1,VIA FREJUS,,ORBASSANO,,,,092A4077-DE53-2A08-E054-0003BA0F36E6,a70b2c494a3a85a8
7.9418727,45.3364827,39,VIA LORENZO AMIONE,,VISCHE,,,,1F50FB99-12F2-2B77-E054-0003BA0F36E6,d83b3c0e35301ba3
7.6521152,45.1505457,3,VIA GIOVANNI BOCCACCIO,,BORGARO TORINESE,,,,092A4096-BD64-2A08-E054-0003BA0F36E6,4b74b595671aac25
7.6923004,44.845132,14,VIA SANTO STEFANO,,SAN BERNARDO,,,,092A4092-3EF1-2A08-E054-0003BA0F36E6,694dcbafb2a6c529
8.7819467,44.7612637,72,VIA GUGLIELMO MARCONI,,NOVI LIGURE,,,,092A4084-C870-2A08-E054-0003BA0F36E6,e6ef365bd61e181c
7.6154674,45.0415727,3,VIA SEVERINO DOPPI,,GRUGLIASCO,,,,092A4086-0FFA-2A08-E054-0003BA0F36E6,603ebfb57f8e11d3
7.5857071,45.0627584,15,VIA FRATELLI PROSPERO,,GRUGLIASCO,,,,092A4086-0F2D-2A08-E054-0003BA0F36E6,e26ab3613af88641
7.573897,45.133388,4,VICOLO SAN ROCCO,,DRUENTO,,,,092A4076-E0D9-2A08-E054-0003BA0F36E6,e9468fda11796e73
8.7897112,44.7597298,8,VIA ANTICA LIBARNA,,NOVI LIGURE,,,,092A4084-D1F8-2A08-E054-0003BA0F36E6,c97046329b242c1f
8.8007487,44.7568014,145,VIA SAN GIOVANNI BOSCO,,NOVI LIGURE,,,,092A4084-D51D-2A08-E054-0003BA0F36E6,6a478c93941f5088
8.7816026,44.7660072,84,VIA PIETRO ISOLA,,NOVI LIGURE,,,,092A4086-2256-2A08-E054-0003BA0F36E6,901d9ac4bbdac305
8.7811524,44.7598443,53,VIA CAVANNA,,NOVI LIGURE,,,,092A4086-5C9E-2A08-E054-0003BA0F36E6,143cf2686d1a882e
8.7943592,44.7641404,23,VIA FELICE CAVALLOTTI,,NOVI LIGURE,,,,092A4086-39DF-2A08-E054-0003BA0F36E6,ffa61ecdce9ac245
8.4471368,44.6848649,487,VIA SAN DEFENDENTE,,ACQUI TERME,,,,092A4095-0AD7-2A08-E054-0003BA0F36E6,cfc24695159355d0
8.4711104,44.6789243,22,VIA MORANDI,,ACQUI TERME,,,,092A4095-0ABE-2A08-E054-0003BA0F36E6,e28878b8ede8f802
8.7741681,44.7626304,8,VIA UMBERTO GIORDANO,,NOVI LIGURE,,,,092A4086-7E90-2A08-E054-0003BA0F36E6,a63f27a0583c7a13
8.1803888,44.8739076,362,CORSO ALBA,,ASTI,,,,092A4056-E789-2A08-E054-0003BA0F36E6,4f2b32306ed4e7e3
8.2089752,44.9010075,20,VIA OSPEDALE,,ASTI,,,,092A4056-DE83-2A08-E054-0003BA0F36E6,bd2cb46602bab0da
8.1452702,44.9524947,184,FRAZIONE SERRAVALLE,,ASTI,,,,092A4056-DC76-2A08-E054-0003BA0F36E6,2fa4ea772bde040c
8.181249,44.9426085,165,LOCALITA' VALMANERA,,ASTI,,,,092A4056-D9B0-2A08-E054-0003BA0F36E6,1585a56a19d7e04c
8.2161032,44.9079252,20,VIA FEDERICO DETTONI,,ASTI,,,,092A4056-D42E-2A08-E054-0003BA0F36E6,5e1a3b21084118b4
8.2161108,44.9077767,9,VIA FEDERICO DETTONI,,ASTI,,,,092A4056-D474-2A08-E054-0003BA0F36E6,de068777e3137def
8.2139894,44.8996693,6,CORSO GALILEO FERRARIS,,ASTI,,,,092A4056-D262-2A08-E054-0003BA0F36E6,9d80c7ee88f35bbb
8.2122573,44.8971502,10,VIA ORAZIO DOGLIOTTI,,ASTI,,,,092A4056-CBDC-2A08-E054-0003BA0F36E6,7470f84462fe157a
8.2053693,44.8989389,1,VIA PELLETTA,,ASTI,,,,092A4056-C6F5-2A08-E054-0003BA0F36E6,a8a7a45d816c9959
7.4941031,44.652044,92,VIA TORINO,,SALUZZO,,,,092A4056-BF4D-2A08-E054-0003BA0F36E6,2e2af5d7fbafceef
6.7935106,44.9532862,14,VIA ROMA,,CESANA TORINESE,,,,092A404C-25CE-2A08-E054-0003BA0F36E6,2557b947b89ef9c4
7.8521244,44.9717856,15,VIA DOMENICO SAVIO,,CHIERI,,,,1B0EB36E-4484-3765-E054-0003BA0F36E6,4cbf45e390e67a3c
8.365598,44.6272574,2,PIAZZA XX SETTEMBRE,,PONTI,,,,092A4097-96B7-2A08-E054-0003BA0F36E6,9bcacfc1f9bf29c0
8.0579388,45.8612494,3,FRAZIONE BALMELLE,,RIMASCO,,,,092A4055-FA3B-2A08-E054-0003BA0F36E6,9fc3d104ef7a620b
8.2757194,45.2531283,38,VIA GIULIO PASTA,,RONSECCO,,,,092A4055-F50E-2A08-E054-0003BA0F36E6,f5c7a8ecc2670f9f
7.7683649,45.003725,9,STRADA TAMBURRINA,,PECETTO TORINESE,,,,092A404A-FC4E-2A08-E054-0003BA0F36E6,29a621450682614c
8.0165643,45.306694,2,VICOLO BOBBA,,CIGLIANO,,,,092A4098-824D-2A08-E054-0003BA0F36E6,608b993bff107e6f
8.0149414,45.3090699,29,VIA PIETRO MICCA,,CIGLIANO,,,,092A4098-7D48-2A08-E054-0003BA0F36E6,c8948a64bd9c13c5
8.0278676,45.3104363,31,CORSO VERCELLI,,CIGLIANO,,,,092A4098-7DE8-2A08-E054-0003BA0F36E6,4810bf2fa64e9470
7.2573229,45.1145158,93,VIA CONDOVE,,BORGONE SUSA,,,,092A404C-306E-2A08-E054-0003BA0F36E6,9c48a70340ec9c33
7.2010271,45.130503,5,LOCALITA' POSTA,,BRUZOLO,,,,092A404C-2411-2A08-E054-0003BA0F36E6,3245b98d0bd8f943
7.1237154,45.1419825,15,REGIONE BARI,,FORESTO,,,,092A404C-1B60-2A08-E054-0003BA0F36E6,5e37d2f4b60df0cc
7.0661206,45.1420972,27,VIA PAMPALU',,URBIANO,,,,092A404C-1BE7-2A08-E054-0003BA0F36E6,2e84253026077d31
7.5396942,45.2138402,46,VIA GERBIDI,,FIANO,,,,092A404C-174B-2A08-E054-0003BA0F36E6,b3b1067146b3b637
7.0127344,45.1403837,56,FRAZIONE SAN GIUSEPPE,,GIAGLIONE,,,,092A404C-137C-2A08-E054-0003BA0F36E6,8ade3f8aae6da55e
7.526464,45.1029269,1,VIA BRIONE,,SAN GIACOMO,,,,092A404B-E096-2A08-E054-0003BA0F36E6,fc9e7c42ccc3d762
7.1506987,45.1467886,3,REGIONE SAN LORENZO,,BUSSOLENO,,,,092A404B-B3EB-2A08-E054-0003BA0F36E6,08c506c1bf46abcc
7.5601612,45.0785299,85,VIA BUSSOLENO,,COLLEGNO,,,,092A404B-5798-2A08-E054-0003BA0F36E6,d46adc174e2dbd33
7.209203,44.9546361,24,VIA ALESSANDRO FLEMING,,CASTELNUOVO,,,,092A404B-3D49-2A08-E054-0003BA0F36E6,ef14dab55f19d9f2
8.7681567,44.7712111,2,VIA ROBERT SCHUMAN,,NOVI LIGURE,,,,092A4086-1BA8-2A08-E054-0003BA0F36E6,7019147059ec74ac
7.6600717,44.8975603,11,STRADALE VIRLE,,CARIGNANO,,,,092A4095-0613-2A08-E054-0003BA0F36E6,9ce36afdbaf9d71c
7.0894893,44.9513453,1,BORGATA LORENZO,,PERRERO,,,,092A404C-FB98-2A08-E054-0003BA0F36E6,67769e885f4e5ce6
7.6850906,45.0007755,1,SALITA PADRE FRANCESCO DENZA,,MONCALIERI,,,,CE98E548-6861-229F-E044-0003BA0F36E6,b4eb1fc21a62aed6
7.7720455,45.273888,46,VICOLO GRAPPA,,BOSCONERO,,,,092A404C-12AF-2A08-E054-0003BA0F36E6,f479c4d7cda603bc
7.7661431,45.268158,22,VIA TRENTO,,BOSCONERO,,,,092A404B-E0FA-2A08-E054-0003BA0F36E6,6b8e8477fb4c93de
8.7904225,44.7615541,35,VIA GIUSEPPE GARIBALDI,,NOVI LIGURE,,,,092A4084-39D2-2A08-E054-0003BA0F36E6,d844476d7c3477f6
8.7888173,44.7598272,75,VIA ROMA,,NOVI LIGURE,,,,092A4084-852C-2A08-E054-0003BA0F36E6,577f4c2a3c51752a
7.9010767,45.3770267,15,VIA MADONNA D'OROPA,,CROTTE,,,,22AE1936-D735-1050-E054-0003BA0F36E6,4868b854329f9902
8.5314054,44.7516027,30,CORSO GIUSEPPE GARIBALDI,,CASSINE,,,,F95D137D-B2C9-2F81-E044-0003BA0F36E6,8.28699E+15
8.0456759,45.3559131,25,VIA IVREA,,BORGO D'ALE,,,,092A407D-4244-2A08-E054-0003BA0F36E6,74d55f73f7c7f964
8.2109004,45.3324924,11,VIA SEMPIONE,,CROVA,,,,092A407C-F1B3-2A08-E054-0003BA0F36E6,a1faa0cc4dcffbe3
8.7784279,45.4083463,32,VIA CAMILLO BENSO CAVOUR,,CERANO,,,,092A405B-F364-2A08-E054-0003BA0F36E6,9986254bd309c033
7.7246429,44.8514887,5,VIA TORINO,,SALSASIO,,,,092A4092-2E48-2A08-E054-0003BA0F36E6,35dea33979e1aa83
7.7027293,44.8596904,71,VIA CARIGNANO,,SAN GRATO,,,,092A4092-3032-2A08-E054-0003BA0F36E6,764cbf0f6313d243
7.7046062,44.842171,26,VIA VILLAFRANCA,,SAN BERNARDO,,,,092A4092-32EE-2A08-E054-0003BA0F36E6,20e58979ddff9f35
7.1457084,45.1342088,1,STRADA CONFRERIA,,BUSSOLENO,,,,092A404C-0E68-2A08-E054-0003BA0F36E6,349f3928744574f3
7.5235262,45.1033616,25,VIA LANZO,,SAN GIACOMO,,,,092A404C-0675-2A08-E054-0003BA0F36E6,3e212bd0eece6515
7.4807643,45.1049521,17,VIA MOLINO,,CASELETTE,,,,092A404B-EC5D-2A08-E054-0003BA0F36E6,3046ce9ba6482c28
7.9649957,45.4642162,8,STRADA PALAZZO,,BOLLENGO,,,,092A404B-E0C3-2A08-E054-0003BA0F36E6,446603a1f3e37b5f
7.4185824,45.1147253,38,VIA MORSINO,,RIVERA,,,,092A4082-9294-2A08-E054-0003BA0F36E6,300253b59a8380f2
8.2119723,44.9025135,47,CORSO VITTORIO ALFIERI,,ASTI,,,,092A4099-529A-2A08-E054-0003BA0F36E6,a2a2e5099ec105d2
7.2327231,44.8198409,141,VIALE EDMONDO DE AMICIS,,LUSERNA SAN GIOVANNI,,,,092A404B-D024-2A08-E054-0003BA0F36E6,70fa7bf0ae97d6ff
7.6188378,45.0477168,7,VIA BATTISTA BINELLO,,GRUGLIASCO,,,,092A408A-3F8A-2A08-E054-0003BA0F36E6,38d687fd27e542d4
7.6522867,45.0052405,35,VIA SANGONE,,NICHELINO,,,,092A404B-9B3B-2A08-E054-0003BA0F36E6,183c267306d601fc
6.7046837,45.0785379,50,VIA GIUSEPPE MEDAIL,,BARDONECCHIA,,,,092A409F-1338-2A08-E054-0003BA0F36E6,63b8a54165a50375
7.767937,45.1937388,15,VIA FIDIA,,VOLPIANO,,,,092A4078-E965-2A08-E054-0003BA0F36E6,4e8145d041c3588e
7.7709303,45.1975517,44,VIA UDINE,,VOLPIANO,,,,D265396D-F504-57B2-E044-0003BA0F36E6,e0161bdd78255eda
7.8635851,45.3290245,2,VIA AOSTA,,ORIO CANAVESE,,,,092A4078-F2F7-2A08-E054-0003BA0F36E6,ce2b135d65c7d05b
7.671017,44.9530012,1,VIA VITTORIO BERSEZIO,,LA LOGGIA,,,,092A4056-14DA-2A08-E054-0003BA0F36E6,8ab7653d81bb968d
7.8921868,45.1567862,19,STRADA TAMAGNI,,CASTAGNETO PO,,,,092A404A-EE25-2A08-E054-0003BA0F36E6,39795ad0fd0781e8
7.6284901,45.4084996,58,VIA VALLE DELL'ORCO,,SALTO,,,,092A404A-BAC2-2A08-E054-0003BA0F36E6,df5698d37872957e
7.4068353,45.1205212,16,VIA BRAIDA,,RIVERA,,,,E257D61D-F7C0-145B-E044-0003BA0F36E6,ee645662be596f57
7.5242272,45.0928521,32,VIALE VITTORIA,,VECCHIO,,,,092A4098-8D15-2A08-E054-0003BA0F36E6,7eb41dc6b44883ef
8.4356251,44.5587508,57 A,FRAZIONE PIANLAGO,,PONZONE,,,,0AE0F23C-89AB-464F-E054-0003BA0F36E6,aff6803f76e82385
7.4544333,44.9831051,6,VIA GIOVANNI CENA,,PIOSSASCO,,,,092A404D-4297-2A08-E054-0003BA0F36E6,fd37d6e3843c80ad
7.7786374,45.4607191,13,VIA DON MICHELE MANFREDI,,ALICE SUPERIORE,,,,16F9A9F5-1C21-1F81-E054-0003BA0F36E6,be898be860d0d414
7.727124,44.8475105,30,LARGO UMBRIA,,CARMAGNOLA,,,,092A4092-3B18-2A08-E054-0003BA0F36E6,df2d684fd212d3dd
8.6442386,44.6396824,109,LUNGO ORBA GIUSEPPE MAZZINI,,OVADA,,,,092A4094-6CB2-2A08-E054-0003BA0F36E6,55dca2489aee86dc
7.8483997,44.9996091,104,VIA PADANA INFERIORE,,CHIERI,,,,092A4056-57B0-2A08-E054-0003BA0F36E6,9902338ff216a3b7
7.4345131,44.3891581,69,VIA RE UMBERTO I,,BERNEZZO,,,,092A4044-2C75-2A08-E054-0003BA0F36E6,aab9b506f88aea10
7.4262434,44.378097,30,VIA SANT'ANNA,,BERNEZZO,,,,092A4044-2F2C-2A08-E054-0003BA0F36E6,1f9067048b7a5be9
8.5538963,44.6394283,6,PIAZZA della CHIESA,,PRASCO,,,,092A4093-CD1B-2A08-E054-0003BA0F36E6,a4f95456b859a095
8.785842,44.7601908,55,VIA NICOLO' GIRARDENGO,,NOVI LIGURE,,,,092A4083-3997-2A08-E054-0003BA0F36E6,56ea872d070883bf
8.3316472,44.5425476,1:00 AM,VIA PARIDE PARIGI,,SPIGNO MONFERRATO,,,,092A4093-D83D-2A08-E054-0003BA0F36E6,767c5f6d1e788a55
8.0480003,44.6959143,13,LOCALITA' ALTAVILLA,,ALBA,,,,092A4044-78AB-2A08-E054-0003BA0F36E6,8077729cae6c9743
8.4541412,44.680987,243,VIA SAN DEFENDENTE,,ACQUI TERME,,,,092A4093-F192-2A08-E054-0003BA0F36E6,d5c7091318237740
7.1720438,45.1361998,79,FRAZIONE VERNETTO,,CHIANOCCO,,,,092A4079-4D8D-2A08-E054-0003BA0F36E6,676ad678d988505e
8.4660937,45.3540255,16,VIA VINZAGLIO,,BORGO VERCELLI,,,,092A407A-1777-2A08-E054-0003BA0F36E6,be29861795d9d1cc
7.8562216,45.4525707,45,VIA CASTELLAMONTE,,BANCHETTE,,,,092A407B-31E3-2A08-E054-0003BA0F36E6,8d399dcecca97c9b
8.5252014,44.7001016,38,VIA VITTORIO VENETO,,STREVI,,,,092A409D-214A-2A08-E054-0003BA0F36E6,48cc208981ddcc65
7.6552151,45.0004455,20,VIA degli ALLEATI,,NICHELINO,,,,092A404C-D8C0-2A08-E054-0003BA0F36E6,4f5ac5490cbd78b9
7.6423296,44.9938027,12,VIALE della SOLIDARIETA',,NICHELINO,,,,092A404C-D924-2A08-E054-0003BA0F36E6,a0312ad6f2d93ec1
7.6462583,44.9959648,2,VIA SAN FRANCESCO D'ASSISI,,NICHELINO,,,,092A404C-C119-2A08-E054-0003BA0F36E6,28776541a35544e7
7.8309019,45.0002595,25,STRADA TETTI FASANO,,CHIERI,,,,092A4056-4FB3-2A08-E054-0003BA0F36E6,449dd3374b128fa6
7.4922926,44.6203675,32,VIA DUCCIO GALIMBERTI TANCREDI,,MANTA,,,,DD750956-790C-1EE3-E044-0003BA0F36E6,cd55b25e80f9d9e8
7.5725906,45.0758459,13,VIA GAETANO DONIZETTI,,COLLEGNO,,,,092A404D-A642-2A08-E054-0003BA0F36E6,4fac821d052ed410
8.6479839,44.6716663,8,VIA SAN GIOVANNI,,ROCCA GRIMALDA,,,,092A409E-B591-2A08-E054-0003BA0F36E6,09fcb3bf9f1ee15e
7.80304,45.4942324,2,VIA GIUSEPPE GARIBALDI,,BROSSO,,,,092A404D-8E3C-2A08-E054-0003BA0F36E6,a3e209785aaa8e37
7.6783635,45.3139205,32,BORGATA CHIARABAGLIA,,FAVRIA,,,,092A404D-8C61-2A08-E054-0003BA0F36E6,5efec7543724040a
7.758652,45.0576941,14,VIA ANTONELLI,,PINO TORINESE,,,,092A404D-797E-2A08-E054-0003BA0F36E6,6a904a3dfb4f698a
7.6488949,44.9939345,12,VIA VITTORIO VENETO,,NICHELINO,,,,092A4076-41C4-2A08-E054-0003BA0F36E6,7ad5d9566c4415c9
7.5978259,45.0419696,13,VIA SPARTACO BERTONE,,GRUGLIASCO,,,,D305424C-E3FB-2EA3-E044-0003BA0F36E6,0bd6c39e40e4a8f2
8.661176,45.5036245,49,VIA BARACCA,,CAMERI,,,,092A405B-F60C-2A08-E054-0003BA0F36E6,e31418e8d789b374
8.4078239,45.2630217,16,VIA SANTA CATERINA,,ASIGLIANO VERCELLESE,,,,092A407C-DD7C-2A08-E054-0003BA0F36E6,ed1248e21c9f71e4
8.4093344,45.262782,16,VIA MOLINO SAN VITTORE,,ASIGLIANO VERCELLESE,,,,092A407C-DD9F-2A08-E054-0003BA0F36E6,54e284856b009449
8.4103238,45.2625171,16,VIA IV NOVEMBRE,,ASIGLIANO VERCELLESE,,,,092A407C-DDC7-2A08-E054-0003BA0F36E6,41303bc8fe487d86
8.0790502,45.3657961,5,VIA SANTHIA',,ALICE CASTELLO,,,,092A407C-E321-2A08-E054-0003BA0F36E6,c6b2f629e77abb2a
8.6460726,44.6481414,2,STRADA della CAMINATA,,OVADA,,,,092A409A-10FE-2A08-E054-0003BA0F36E6,a5e235b5b4e2ec37
7.5374325,44.9286967,7,VIA SAN BERNARDINO,,NONE,,,,092A404B-7CC8-2A08-E054-0003BA0F36E6,d2d7bcc6d3c74e21
7.611236,44.9315536,1,VICOLO MONTE ERTA,,PIOBESI TORINESE,,,,092A404D-9526-2A08-E054-0003BA0F36E6,aa40b11e1979e028
7.8647734,45.5136706,25,VIA ANDRATE,,BORGOFRANCO D'IVREA,,,,092A404D-9558-2A08-E054-0003BA0F36E6,b75c41ea9cb80076
7.8386365,44.9223902,5,VIA CARMAGNOLA,,POIRINO,,,,092A404D-8973-2A08-E054-0003BA0F36E6,526d644b718aa5cf
7.8149685,45.5834588,2,VIA MARTIN,,CAREMA,,,,092A404D-7483-2A08-E054-0003BA0F36E6,535516c3eba1bad1
7.9080668,45.4783581,23,VIA ROMA,,CASCINETTE D'IVREA,,,,092A404D-7163-2A08-E054-0003BA0F36E6,ef932ca4570ffc26
8.103774,45.1947349,6,VIA GALILEO FERRARIS,,CRESCENTINO,,,,092A4048-3C7F-2A08-E054-0003BA0F36E6,ca8265278e1dd22d
8.1115161,45.2117049,23,STRADA SAN GRISANTE,,SAN GRISANTE,,,,092A4048-38B0-2A08-E054-0003BA0F36E6,257807b79bbe57c0
8.0816655,45.198772,48,VIA GIOACCHINO ROSSINI,,CRESCENTINO,,,,092A4048-3A63-2A08-E054-0003BA0F36E6,48574e91ea3a7073
8.1033146,45.1943217,2,VIA GIUSEPPE MAZZINI,,CRESCENTINO,,,,092A4048-3ADB-2A08-E054-0003BA0F36E6,6803c7a3406bff62
8.371838,45.2367025,25,VIA TRIESTE,,COSTANZANA,,,,092A4048-33B5-2A08-E054-0003BA0F36E6,86bce07bcd29dab8
7.5618174,45.0808012,13,VIA VILLAR FOCCHIARDO,,COLLEGNO,,,,092A404B-121F-2A08-E054-0003BA0F36E6,66a3ecf2903df09e
7.1116012,45.1175861,11,VIA AGHETTI,,MATTIE,,,,092A404D-7F78-2A08-E054-0003BA0F36E6,67aadcfed2a9000e
7.7829623,45.0445745,23,VIA GALLIERA,,PINO TORINESE,,,,092A404D-9328-2A08-E054-0003BA0F36E6,13118cc88504e2d4
7.9064311,45.4780859,36,VIA BUROLO,,CASCINETTE D'IVREA,,,,092A404D-5AC0-2A08-E054-0003BA0F36E6,ca91b2c0757c7fa0
7.8271515,45.1262511,15,VIA ALESSANDRO VOLTA,,GASSINO TORINESE,,,,092A404D-5B15-2A08-E054-0003BA0F36E6,03384e2c7d03311b
7.818543,45.4967341,1,VIA RONDINE,,LESSOLO,,,,092A404D-5C46-2A08-E054-0003BA0F36E6,81fb9538db3456df
8.4750099,44.6793699,8,VIA LUDOVICO ARIOSTO,,ACQUI TERME,,,,092A4095-9452-2A08-E054-0003BA0F36E6,9daf4f509d9b12b3
7.7929025,45.230786,39,VIA CATANZARO,,SAN BENIGNO CANAVESE,,,,1FF24A6A-94D1-5964-E054-0003BA0F36E6,24bdac7ff07d72b0
7.2440356,44.7648453,15,VIA PINEROLO,,MONTOSO,,,,092A4044-895E-2A08-E054-0003BA0F36E6,5d2ce3db4b769346
7.2968703,44.7617477,87,VIA CROSA,,SERRA,,,,092A4044-8FC1-2A08-E054-0003BA0F36E6,2270419630f07a60
7.2972176,44.7619689,57,VIA CROSA,,SERRA,,,,092A4044-8FDA-2A08-E054-0003BA0F36E6,babaf48142cf474a
7.3309054,44.7557867,59,VIA PILONE RIO,,SAN BERNARDO,,,,092A4044-952F-2A08-E054-0003BA0F36E6,d8d28ed6f531e70d
7.3144486,44.7455974,10,VIA TOIA,,SAN MAURIZIO,,,,092A4044-9692-2A08-E054-0003BA0F36E6,5be60d4b09a969dd
7.9165719,44.7589747,4,VIA IV NOVEMBRE,,BALDISSERO D'ALBA,,,,092A4044-99CB-2A08-E054-0003BA0F36E6,c2b82cc739e221ae
7.4285954,44.3781159,59,VIA SANT'ANNA,,BERNEZZO,,,,092A4044-36A2-2A08-E054-0003BA0F36E6,9d281d5633211690
8.43571,45.5701153,21,VIA GUGLIELMO MARCONI,,SIZZANO,,,,092A4055-EF37-2A08-E054-0003BA0F36E6,fe1fe21f4056951e
7.2984791,44.8267047,11,VIA ALCIDE DE GASPERI,,BRICHERASIO,,,,092A404C-F058-2A08-E054-0003BA0F36E6,a7383f6248d47f6e
6.7936299,44.9500613,22,VIALE SENATORE ALFREDO BOUVIER,,CESANA TORINESE,,,,092A404C-FCD8-2A08-E054-0003BA0F36E6,9b76a38d5bab96ba
8.0759908,45.3684583,16,PIAZZA GIOVANNI CROSIO,,ALICE CASTELLO,,,,092A407C-E515-2A08-E054-0003BA0F36E6,eaf430a14808d14f
7.8532858,45.0744278,81,VIA MANDAMENTALE,,MONTALDO TORINESE,,,,092A404A-E047-2A08-E054-0003BA0F36E6,81af37d7325e868f
7.6382374,45.4112896,22,LOCALITA' VERNETTI,,SALTO,,,,092A404A-DDA9-2A08-E054-0003BA0F36E6,438ddcf2d0e0d040
7.2991981,44.8272195,14,VIA MARTIRI DELLA LIBERTA',,BRICHERASIO,,,,092A404B-0B99-2A08-E054-0003BA0F36E6,b767f289456fb8d6
