LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
12.2676792,55.5696196,25,AgergÃ¥rdshaven,,,,,2690,,96a7e3edc2cbca0c
8.3200383,56.270862,12A,Herredsgade,,,,,6990,,a096ef67443235b1
12.4444713,55.740145,2,Nyvang Sydvej,,,,,2730,,b5144459ae15f63e
12.0942066,55.6405478,25,Ny Ã˜stergade,,,,,4000,,c474d3bd3dcff6d9
12.1026446,55.2630915,13,Industriparken,,,,,4640,,6bbc71da6374c409
12.3643528,55.7291363,9C,Ã˜stervej,,,,,2750,,b03f1a38583e3ed4
9.0028518,56.1496464,82,Engholm SÃ¸park,,,,,7400,,16e28c745881dcde
8.7226533,55.3163208,18,Marskvej,,,,,6760,,547a342402dd5243
9.8653377,57.0225407,138,Poul Anker Bechs Vej,,,,,9200,,66a923e39f06660a
12.5838848,55.6321728,34Y,Slusevej,,,,,2300,,a6763a828407afc3
12.3130597,55.929393,141,Campusvej,,,,,3400,,6ac1bb3c8783bfc8
12.5731622,55.6217192,30B,Robert Jacobsens Vej,,,,,2300,,f0a3182d6fe36800
9.4137106,56.4522203,4,RosenstrÃ¦de,,,,,8800,,256c31e03971a15e
9.4137106,56.4522203,4,RosenstrÃ¦de,,,,,8800,,256c31e03971a15e
8.4571419,55.4969983,13H,SlÃ¥envej,,,,,6715,,42d80f049f2d0d93
10.7002545,55.0830556,2D,Bjergagervej,,,,,5881,,f6acf85dc821a3c4
12.5718762,55.624075,8F,Richard Mortensens Vej,,,,,2300,,2d2351cf7cdbb1bf
14.7161102,55.0892189,24,Ipsens Have,,,,,3700,,f9fa00874e3047c0
14.7161102,55.0892189,24,Ipsens Have,,,,,3700,,f9fa00874e3047c0
10.4111235,55.4203227,10,Skibhus Skovkant,,,,,5000,,5f2a0981eedd38db
10.0512472,56.4498324,39B,Kristrupvej,,,,,8960,,56726d89e25a80ad
10.0512472,56.4498324,39B,Kristrupvej,,,,,8960,,56726d89e25a80ad
9.6155721,57.2487872,1E,Kirkevej,,,,,9492,,1c0069ebcd9c70b3
12.4892831,55.6324559,306A,Gammel KÃ¸ge Landevej,,,,,2650,,8d6878554407683f
11.3576272,55.4242773,58,NÃ¸rrevang,,,,,4200,,4b145e9a03e65d32
12.4648315,55.6451452,86,Hf. SvarÃ¸,,,,,2650,,71b42af20fc105da
11.8976244,55.5739776,5,GlÃ¦debjergvej,,,,,4330,,f32258c72f085eb7
11.1326736,54.8341653,9C,A. E. Hansensvej,,,,,4900,,fa01d4b19eea2c82
10.6824618,55.3593506,19B,DamsgÃ¥rdvej,,,,,5540,,240950f1a75c80ff
9.9671988,56.6444047,3A,Gl Hobrovej,,,,,9550,,fbb093d303f40d57
9.5315199,56.732574,98,HÃ¸jslev MÃ¸llevej,,,,,9620,,b663d23439b38e2f
12.5196518,55.6861046,1,Vej 14,,,,,2000,,31c953c556f46016
12.5196518,55.6861046,1,Vej 14,,,,,2000,,31c953c556f46016
12.5196518,55.6861046,1,Vej 14,,,,,2000,,31c953c556f46016
12.5196518,55.6861046,1,Vej 14,,,,,2000,,31c953c556f46016
10.3894571,57.2327304,6B,Agernvej,,,,,9330,,600c71c5b2ffa806
9.5020799,56.6152621,9D,SÃ¸ndergade,,,,,9632,,e93d00f4f317a5fa
9.874056,57.0168853,33,Sandtuevej,,,,,9200,,a21328b0d19ce907
9.5396439,55.7095517,2C,Strandgade,,,,,7100,,d6f8367b835ee561
8.6953392,56.3593334,28,Skjoldet,,,,,7500,,999341bcd7f72514
9.8607703,54.960518,10,Sebbelev Bygade,,,,,6440,,ef7aadaf75591e8c
9.9170859,57.0455906,12D,Danmarksgade,,,,,9000,,ed1c008f31735bd0
12.4363219,55.6779326,97,Krydderivej,,,,,2610,,93b09a8bacf8e43f
8.8603352,56.8067633,93B,Markedsgade,,,,,7900,,127718bd8b6baf05
8.8756892,54.9415093,10B,Carstensgade,,,,,6270,,aa17e9bb566b062d
8.8756892,54.9415093,10B,Carstensgade,,,,,6270,,aa17e9bb566b062d
10.100641,56.127554,122,Salamanderparken,,,,,8260,,a41e7a2818833a09
8.2327128,56.3690663,88B,Skalstrupvej,,,,,7570,,2f33c504d4886954
12.2970386,56.1174969,118,Bavne Ager,,,,,3250,,a389d4d7a72d2cb3
12.2970386,56.1174969,118,Bavne Ager,,,,,3250,,a389d4d7a72d2cb3
12.2906743,55.6927132,81,Solager,,,,,2630,,20c8fb60a2802cfb
10.4551533,55.1188095,59,Hundstrupvej,,,,,5771,,8657a2aef47b310b
9.1495979,55.7250964,620,Pilestien,,,,,7190,,f0969ed97b351fb3
10.0668045,56.1514686,33,Ã…rslev Markvej,,,,,8220,,7485b17b047e82db
8.7251993,56.0247667,2C,Troldhedevej,,,,,6920,,a2c7ed70d181dc0b
10.1688108,55.8917911,6P,Otto MÃ¸llersgade,,,,,8300,,0e8af6a295a153e1
10.0869179,56.1133098,282,Kildeagervej,,,,,8361,,57f707a1541263ab
12.2354604,55.4010419,4A,KirkehÃ¸jen,,,,,4600,,5c25f09cf126b073
12.5896133,55.6177334,63,Hf. Ved PilegÃ¥rden,,,,,2770,,7ea22ce3a7015bab
12.4420396,55.6919465,27,Forsythiastien,,,,,2610,,d1d1c36a354b6291
12.162699,55.7372071,7,HolmehÃ¸jen,,,,,4000,,68b458e236d0c33a
12.3394988,55.7218542,3,HÃ¸jvÃ¦nge Alle,,,,,2750,,0186781ca160d713
12.6126338,55.6760756,695,KlÃ¸vermarksvej,,,,,2300,,4548241cbab82f0c
10.4362364,55.3995956,224,SÃ¸ndergÃ¥rds Haver Havekoloni,,,,,5220,,ab63dee463579600
10.3790619,55.3929275,7B,SÃ¸ndergade,,,,,5000,,ffb0c85b6b166e0f
12.3537036,55.7125112,2,EgetrÃ¦et,,,,,2750,,47d26872b1b5e936
9.7120712,57.3657538,117,Josefines Have,,,,,9480,,2835364b1a7aee7d
9.8568087,55.8269639,3,Bakkestjernen,,,,,8700,,f4361a1f59088121
12.3034515,55.6532017,3,Kirkevej,,,,,2630,,9bfad973fa781e01
12.3034515,55.6532017,3,Kirkevej,,,,,2630,,9bfad973fa781e01
12.3034515,55.6532017,3,Kirkevej,,,,,2630,,9bfad973fa781e01
12.3034515,55.6532017,3,Kirkevej,,,,,2630,,9bfad973fa781e01
12.3034515,55.6532017,3,Kirkevej,,,,,2630,,9bfad973fa781e01
10.3379352,55.3921386,182T,Middelfartvej,,,,,5200,,a9a3009962edf5ad
12.4174645,55.6232007,17,Guldborgvej,,,,,2660,,31d3861bf84dec3f
12.4174645,55.6232007,17,Guldborgvej,,,,,2660,,31d3861bf84dec3f
12.4174645,55.6232007,17,Guldborgvej,,,,,2660,,31d3861bf84dec3f
12.4174645,55.6232007,17,Guldborgvej,,,,,2660,,31d3861bf84dec3f
12.4174645,55.6232007,17,Guldborgvej,,,,,2660,,31d3861bf84dec3f
12.4174645,55.6232007,17,Guldborgvej,,,,,2660,,31d3861bf84dec3f
12.4174645,55.6232007,17,Guldborgvej,,,,,2660,,31d3861bf84dec3f
12.4174645,55.6232007,17,Guldborgvej,,,,,2660,,31d3861bf84dec3f
12.4174645,55.6232007,17,Guldborgvej,,,,,2660,,31d3861bf84dec3f
12.4174645,55.6232007,17,Guldborgvej,,,,,2660,,31d3861bf84dec3f
12.4174645,55.6232007,17,Guldborgvej,,,,,2660,,31d3861bf84dec3f
12.4174645,55.6232007,17,Guldborgvej,,,,,2660,,31d3861bf84dec3f
12.4174645,55.6232007,17,Guldborgvej,,,,,2660,,31d3861bf84dec3f
12.4174645,55.6232007,17,Guldborgvej,,,,,2660,,31d3861bf84dec3f
12.4174645,55.6232007,17,Guldborgvej,,,,,2660,,31d3861bf84dec3f
12.4174645,55.6232007,17,Guldborgvej,,,,,2660,,31d3861bf84dec3f
12.4174645,55.6232007,17,Guldborgvej,,,,,2660,,31d3861bf84dec3f
12.4174645,55.6232007,17,Guldborgvej,,,,,2660,,31d3861bf84dec3f
12.4174645,55.6232007,17,Guldborgvej,,,,,2660,,31d3861bf84dec3f
12.4174645,55.6232007,17,Guldborgvej,,,,,2660,,31d3861bf84dec3f
12.4174645,55.6232007,17,Guldborgvej,,,,,2660,,31d3861bf84dec3f
9.931624,56.0339496,71,Adelgade,,,,,8660,,73cd647513950ac7
9.9987359,54.9582615,2,LÃ¸kkesled,,,,,6440,,7deeb98e150b9b33
9.4557752,55.5050517,151,Vejlevej,,,,,6000,,3687d513a4de9797
9.6053687,55.7276734,68,HindbÃ¦rhaven,,,,,7120,,7ee184cbb69cc894
9.5523954,56.6056304,16A,Roumvej,,,,,9632,,41da0053b332f493
9.5523954,56.6056304,16A,Roumvej,,,,,9632,,41da0053b332f493
9.5523954,56.6056304,16A,Roumvej,,,,,9632,,41da0053b332f493
9.5523954,56.6056304,16A,Roumvej,,,,,9632,,41da0053b332f493
11.5193315,54.7769841,15,Margrethehusene,,,,,4930,,f0e35ba6ac14e747
10.0433003,56.0752815,41,Ã˜stergÃ¥rds Alle,,,,,8362,,8ccb47d328c36c0b
12.4404352,55.7099459,11,Birkestien,,,,,2610,,b8ca015b7c678d4d
12.5801649,55.7326793,18,OnsgÃ¥rdsvej,,,,,2900,,7650e9190f750b61
11.3718806,55.4106435,603,Ã˜stervang,,,,,4200,,ff8d85b9ca376eb7
11.1951022,55.3259818,4,Norhaverne,,,,,4220,,5296908a9aff9178
10.1645269,55.328423,41A,Skovstrupvej,,,,,5690,,85461c32bf80fda9
8.2498937,56.0905642,16,NÃ¸rreport,,,,,6950,,3dcfa0da5d0743e5
12.3139689,55.8403585,4A,NymÃ¸llevej,,,,,3540,,088ee66a3fadcc4c
9.0098368,56.5731521,4,Vestager Have,,,,,7800,,5400403172a40540
12.4486844,55.7426254,19,Hf. FÃ¦lles Eje,,,,,2860,,92d416fa0112de04
12.1588223,55.7963505,4G,Stationsvej,,,,,3650,,2a34caee61263580
10.3786917,55.3940792,11C,Vesterbro,,,,,5000,,b10e14be726122c8
10.3786917,55.3940792,11C,Vesterbro,,,,,5000,,b10e14be726122c8
9.2749957,57.0877525,48K,Ã˜stergade,,,,,9690,,06763a646325e3ee
10.3487643,55.3873442,199,Roerskov Havekoloni,,,,,5200,,ed6872654acbff5d
10.6051297,55.0443404,26A,Bratenvej,,,,,5700,,a5f2697897de373b
9.9546293,55.5173289,2,Solvej,,,,,5464,,efbbeecd116a9883
9.4322663,55.5020105,27,AlpegÃ¥rden,,,,,6000,,98908df5c8a65297
9.0342306,56.5298143,18P,Flyvej,,,,,7800,,2208f2cd823ca800
11.0924239,54.8739955,9,TÃ¥rsvej,,,,,4912,,97cc8db193d0d3de
9.1203655,55.721324,46,Bakkelien,,,,,7190,,bc7bba7aa7d55ac2
10.304851,56.7406741,26,Strandlund,,,,,9560,,f0898ca7ee17542d
10.4069553,55.4182826,10,SandhusvÃ¦nget,,,,,5000,,2b4a880f85555a41
12.3875509,55.6237122,89,VallensbÃ¦k Stationstorv,,,,,2665,,ead66b13cb45f0c8
9.086286,56.1246864,15,Logistikvej,,,,,7400,,107a2cae0b703871
9.5423288,56.1352751,7,Hjortesigen,,,,,8600,,f0c25567035281e1
12.4970997,55.7109162,13A,Rugvej,,,,,2700,,f500dcc6de441831
12.1077262,56.0601203,3,Tisvildesvinget,,,,,3220,,04811e22649658a9
10.3975421,54.851948,4,RÃ¸degÃ¥rdsvej,,,,,5970,,443d3d76f8fa1f5f
10.5796171,57.7185122,117B,Sct. Laurentii Vej,,,,,9990,,1736869d3479bdb6
12.190792,55.640109,249,BrandhÃ¸jvej,,,,,2640,,f511e9c3b9d24155
10.296679,56.2658694,200,TronkÃ¦rgÃ¥rdsvej,,,,,8541,,c2b96b0e86d6a7f7
10.0971038,56.0409318,68,MÃ¸ddebro Parkvej,,,,,8355,,e8216db68897ac52
11.7817351,55.6121617,52,KvarmlÃ¸sevej,,,,,4340,,2c1526f59e3ed3b1
12.4343051,55.7110434,46,SolbÃ¦rstien,,,,,2610,,324f8e955ff1deb3
12.59228,56.0473645,1,Sperlings AllÃ©,,,,,3000,,836869c4e62f3d14
9.8312626,55.8804429,50,Hf AalÃ¸kke,,,,,8700,,d494c5722e89645e
12.2814272,55.9041561,2B,Lyngevej,,,,,3400,,b7d25cfb525881ce
12.5686485,55.6192305,64A,Else Alfelts Vej,,,,,2300,,e39bb5765967b2f5
12.5686485,55.6192305,64A,Else Alfelts Vej,,,,,2300,,e39bb5765967b2f5
12.5686485,55.6192305,64A,Else Alfelts Vej,,,,,2300,,e39bb5765967b2f5
12.5686485,55.6192305,64A,Else Alfelts Vej,,,,,2300,,e39bb5765967b2f5
12.5686485,55.6192305,64A,Else Alfelts Vej,,,,,2300,,e39bb5765967b2f5
12.5686485,55.6192305,64A,Else Alfelts Vej,,,,,2300,,e39bb5765967b2f5
12.5686485,55.6192305,64A,Else Alfelts Vej,,,,,2300,,e39bb5765967b2f5
12.5686485,55.6192305,64A,Else Alfelts Vej,,,,,2300,,e39bb5765967b2f5
12.5686485,55.6192305,64A,Else Alfelts Vej,,,,,2300,,e39bb5765967b2f5
12.5686485,55.6192305,64A,Else Alfelts Vej,,,,,2300,,e39bb5765967b2f5
12.5686485,55.6192305,64A,Else Alfelts Vej,,,,,2300,,e39bb5765967b2f5
12.5686485,55.6192305,64A,Else Alfelts Vej,,,,,2300,,e39bb5765967b2f5
12.5686485,55.6192305,64A,Else Alfelts Vej,,,,,2300,,e39bb5765967b2f5
12.5686485,55.6192305,64A,Else Alfelts Vej,,,,,2300,,e39bb5765967b2f5
12.5686485,55.6192305,64A,Else Alfelts Vej,,,,,2300,,e39bb5765967b2f5
12.5686485,55.6192305,64A,Else Alfelts Vej,,,,,2300,,e39bb5765967b2f5
12.5686485,55.6192305,64A,Else Alfelts Vej,,,,,2300,,e39bb5765967b2f5
12.4384781,55.7592682,80,VÃ¦rebrovej,,,,,2880,,310668d07578c0ef
9.9519947,57.1325902,41,HÃ¸jgÃ¥rden,,,,,9380,,30a590e55c738b6f
11.8513306,54.8502204,12,Lundbyvej,,,,,4863,,f80479504399519a
10.7974672,55.315403,17,Svanedamsgade,,,,,5800,,b9dd49c3f88fd30a
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
12.5618413,55.657957,17,Martin Luther Kings Vej,,,,,2450,,febec4fb37ae0330
8.6011856,57.1109133,51,Fasanvej,,,,,7730,,89c9034327de4536
12.3381682,55.8672803,49,RÃ¥dhusparken,,,,,3450,,9de572d05fe96e71
10.0240579,56.5154804,23,Sellerivej,,,,,8920,,643825d7a7344995
12.3634577,55.6553877,3,StenklÃ¸vervÃ¦nget,,,,,2625,,bea2a3391b99eb08
9.9267841,57.0061303,8,Kastanjen,,,,,9210,,2194bcac64f573da
10.4819411,55.4290483,6,Bullerupparken,,,,,5320,,5fcb9fa03f3a2f2e
10.8648037,56.4105337,6,Portal Sti,,,,,8500,,430e7475344eb220
11.0862403,55.6815895,7,Sct Olaigade,,,,,4400,,7d3a2aa5c5bcd457
11.0862403,55.6815895,7,Sct Olaigade,,,,,4400,,7d3a2aa5c5bcd457
8.4573887,55.4587439,2D,Sahara,,,,,6700,,35e66754219faacf
12.3842393,55.6749631,38,Haveforeningen Hersted,,,,,2600,,81b7bfeeb9944172
9.8440083,55.923072,39,RÃ¸nnevangsparken,,,,,8751,,1ae0e414b66c960a
14.8054556,55.2702287,44,Ã†blevej,,,,,3770,,8d9ced5f0a84af58
14.8054556,55.2702287,44,Ã†blevej,,,,,3770,,8d9ced5f0a84af58
8.483946,55.6372636,226,NÃ¸rremarksvej,,,,,6800,,f2779b76860757f6
8.483946,55.6372636,226,NÃ¸rremarksvej,,,,,6800,,f2779b76860757f6
10.3209575,56.3098176,24C,Eskerodvej,,,,,8543,,6444e8fd7a013219
12.5234767,55.7508224,417,Lyngbyvej,,,,,2820,,2a2542ee50d7e610
12.5234767,55.7508224,417,Lyngbyvej,,,,,2820,,2a2542ee50d7e610
12.5234767,55.7508224,417,Lyngbyvej,,,,,2820,,2a2542ee50d7e610
12.5576686,55.8412566,15B,Frydenlunds Alle,,,,,2950,,42282eb855f7ed78
9.5434208,56.1629324,8B,Valdemarsgade,,,,,8600,,66b85dda0ec02bb5
9.6372358,56.1318436,232C,JulsÃ¸vej,,,,,8600,,036b533d0dcec225
12.1570206,54.9190682,28D,Dammegade,,,,,4792,,fc9ba2cbba504298
9.6447018,55.6337925,46,Mandelhaven,,,,,7080,,cf8d31338c2c46f8
12.5848426,55.6604326,33,Tom Kristensens Vej,,,,,2300,,ba324663d60a879d
9.3682889,56.4660038,22,Hf. Lundborg,,,,,8800,,cbd4c820e48c9393
8.695469,55.4810812,76,Gabelsvej,,,,,6740,,63e731a9c0a74446
12.4260746,55.7111793,280,Hf. Islegaard,,,,,2730,,38e30fcf16cc466d
9.9444704,57.0350326,71F,Petersborgvej,,,,,9000,,d9490ee88916a359
14.7179696,55.1044421,44,FÃ¦lleshÃ¥b,,,,,3700,,ea5de954a68949a4
12.236648,55.349184,1A,PilevÃ¦nget,,,,,4652,,d83237274ecff56c
9.8297588,56.9680215,48,MidgÃ¥rden,,,,,9230,,5fe8411ac52755eb
12.5787949,55.7093743,164A,Strandboulevarden,,,,,2100,,728996881530a940
12.5787949,55.7093743,164A,Strandboulevarden,,,,,2100,,728996881530a940
12.5787949,55.7093743,164A,Strandboulevarden,,,,,2100,,728996881530a940
10.0729845,56.6818803,14,Kongsdalparken,,,,,9550,,528def51b4174f8f
9.5025607,56.1581281,45,LysbrovÃ¦nget,,,,,8600,,267d727389998649
9.5314095,54.9882384,169,SÃ¸nderborgvej,,,,,6200,,c505b634ca5e27d3
9.3781299,56.4520755,21B,Katmosevej,,,,,8800,,56eb0fa4dcc79511
11.4880061,55.9428027,7B,Ã˜rnÃ¦svej,,,,,4500,,81c2c0fbedc40af5
11.6563263,55.634178,3A,Mogenstrupvej,,,,,4300,,56eff60c19ec7eb6
11.802212,55.4363048,2,Selandia Park,,,,,4100,,7c80e2ac4817f2d2
10.6584322,55.3649058,136,BÃ¸geskovvej,,,,,5540,,9d32ae61ebdab91f
10.5677615,57.727694,33F,Buttervej,,,,,9990,,cbc034ed2010df92
8.8576054,56.0321299,20D,Ã˜stergade,,,,,6933,,87fb9afb3b26287b
8.8576054,56.0321299,20D,Ã˜stergade,,,,,6933,,87fb9afb3b26287b
10.3173628,56.2716893,148,LÃ¸gten Ã˜stervej,,,,,8541,,635d35ed2e412c22
10.665158,55.4532212,6A,Marinavejen,,,,,5300,,99bea81f87feb141
10.665158,55.4532212,6A,Marinavejen,,,,,5300,,99bea81f87feb141
8.4085175,55.5117425,9C,Glarmestervej,,,,,6710,,0a7f5c4322be6cf3
9.7675243,55.5853908,130A,Treldevej,,,,,7000,,d474ef37e7d954ab
8.9577047,56.1517409,4,Solsortereden,,,,,7400,,43e8e41072c6fd9c
8.2965883,56.5642597,162,Vinkelhagevej,,,,,7620,,69fceaa0beeab0a7
10.3636074,57.5145237,119,Sindalvej,,,,,9981,,01b60253f058e84c
12.5519954,55.6481351,10B,Alliancevej,,,,,2450,,57f530feb0024582
12.343342,55.8830145,11,Grev Moltkevej,,,,,3450,,15d5860b28baccc8
9.754502,55.5663141,22A,Vendersgade,,,,,7000,,907c06aabd7b73a6
10.2294054,56.2314811,2,KÃ¦rlÃ¸kken,,,,,8520,,203a2de5d7ad48ea
10.1044103,56.9697395,11A,Stadionvej,,,,,9280,,21be8671bec7935d
12.2040224,55.8552243,26,Slangerup Overdrev,,,,,3550,,c4131c823d878d85
12.0778812,55.4927125,18,UglevÃ¦nget,,,,,4623,,61e859dfeb7ca31c
12.4536528,55.7411263,10,Hf. Samvirke,,,,,2860,,4e10b122957186ef
9.0269275,56.542198,6F,Frisenborgvej,,,,,7800,,19ea9f316e34d179
12.5714373,55.6251117,4M,Hannemanns AllÃ©,,,,,2300,,463813e132b12211
9.4969226,55.7207638,12,Skytten,,,,,7100,,cbd74cba1c8ae401
9.4969226,55.7207638,12,Skytten,,,,,7100,,cbd74cba1c8ae401
9.1559909,56.1364859,12C,Rolighedsvej,,,,,7430,,8d2df68d686f3360
10.1746972,56.1890184,47,Palle Juul-Jensens Boulevard,,,,,8200,,1dad3f9dc78fda96
12.316561,55.6163902,36H,BaldershÃ¸j,,,,,2635,,bd03c6928f49bce5
9.9225645,54.8606442,16,KegnÃ¦smose,,,,,6470,,d6a76f166af8701a
8.96065,56.1289936,8,Irisstien,,,,,7400,,63c33d2ba97bf205
12.3383572,55.7163888,35,SolbÃ¦r Alle,,,,,2750,,2b22dd68f1427169
10.2732809,55.3605528,1,HolmstrupvÃ¦nget,,,,,5250,,094d1029a9c58643
9.5195735,57.0957803,7,Parkvej,,,,,9460,,cb3cdf28c5db2f1d
8.1125426,56.1255058,323A,Lodbergsvej,,,,,6950,,9f7bded494404ed1
9.7839848,56.6536322,11,Johannes V. Jensens Vej,,,,,9500,,d11419a1ae39a875
9.2608702,55.8002045,6X,Bakkevej,,,,,7323,,ce528809a689bc0f
9.0671966,55.1940106,4,Tankegangen,,,,,6520,,3c0820fc0d575f5e
9.0671966,55.1940106,4,Tankegangen,,,,,6520,,3c0820fc0d575f5e
12.1840268,55.7585401,7,EngkÃ¦r,,,,,3660,,cbe622180486d097
9.5193594,56.1957397,5,Balle Bygade,,,,,8600,,291e01120b1097eb
12.3511891,55.8788438,2A,Uglevang,,,,,3450,,c245cb0f47139fea
10.1603033,56.5631183,15D,SÃ¸ndergÃ¥rdsvej,,,,,8983,,54710273cc9a274b
9.7056619,56.5505103,144C,Hobro Landevej,,,,,8830,,2e53e7137cac9dba
11.9200784,54.7342354,11,Sommerlyst,,,,,4800,,b9cb76018eb6683a
11.156734,55.3189698,95,Strandparken,,,,,4220,,7d609a3f341abd82
9.3784052,56.4538241,14,Hf. Friheden,,,,,8800,,ccf7772363a9984a
10.5434086,55.4697497,5,Svejservejen,,,,,5330,,5dd2cc699d019c64
10.1091174,56.1284131,3,VestergÃ¥rdsringen,,,,,8260,,dfd4d775604a026d
9.241794,55.9656735,13C,Tykskovvej,,,,,7361,,0d4e27f9f017739b
11.6831379,55.923193,42,Ã˜stervangshaven,,,,,4500,,af9ae7a4168b892b
12.5057416,55.6536592,106,ParadisÃ¦blevej,,,,,2500,,08c77717ce641882
12.5057416,55.6536592,106,ParadisÃ¦blevej,,,,,2500,,08c77717ce641882
12.5057416,55.6536592,106,ParadisÃ¦blevej,,,,,2500,,08c77717ce641882
12.5057416,55.6536592,106,ParadisÃ¦blevej,,,,,2500,,08c77717ce641882
12.5057416,55.6536592,106,ParadisÃ¦blevej,,,,,2500,,08c77717ce641882
12.5057416,55.6536592,106,ParadisÃ¦blevej,,,,,2500,,08c77717ce641882
12.5057416,55.6536592,106,ParadisÃ¦blevej,,,,,2500,,08c77717ce641882
12.5057416,55.6536592,106,ParadisÃ¦blevej,,,,,2500,,08c77717ce641882
9.4262776,55.0565255,42B,Havestien,,,,,6200,,082f397fb9abb12a
10.025607,56.4777591,22,MÃ¸nstervej,,,,,8920,,1cc1a245c956430f
11.7966285,55.4560116,19,Hf Heimdal,,,,,4100,,44a9a38acf7e77b7
10.3298808,57.0126197,40,Sydvestvej,,,,,9370,,61f8073bca478118
10.6703691,55.2550736,14,Hulvejen,,,,,5853,,17c609a4f425f0be
12.3019461,55.6176696,38,Violstien,,,,,2635,,a1957387a4012b24
9.913268,55.2595662,10D,DalvÃ¦nget,,,,,5610,,a968b21aec0cf4fa
11.9609967,55.3305048,2,Houmannsvej,,,,,4690,,50ccd44538877519
11.9609967,55.3305048,2,Houmannsvej,,,,,4690,,50ccd44538877519
11.9609967,55.3305048,2,Houmannsvej,,,,,4690,,50ccd44538877519
11.9609967,55.3305048,2,Houmannsvej,,,,,4690,,50ccd44538877519
9.9179821,56.5047229,40,Skovvadbrovej,,,,,8920,,20d9acb781ec680f
14.7176226,55.1031794,27,FÃ¦lleshÃ¥b,,,,,3700,,ecb12b21abd137e3
12.5044211,55.9343283,25,NivÃ¥ Center,,,,,2990,,513b29798f8a199c
9.631309,54.9444182,34,Truenbrovej,,,,,6300,,76a3336c31181b38
9.1047162,55.4574962,48,KongevÃ¦nget,,,,,6600,,08290216e4135613
9.0212621,56.575403,22,Ved Mosen,,,,,7800,,5d348ae456d59caa
9.7063884,55.5782696,12,PuggÃ¥rdsvej,,,,,7000,,26c047390f62dc60
10.1982868,56.0528587,29,Tofteparken,,,,,8330,,b1342140b4408cba
12.5565095,55.6522282,13,Cylindervej,,,,,2450,,a30d1b4d128fb273
12.5565095,55.6522282,13,Cylindervej,,,,,2450,,a30d1b4d128fb273
12.5565095,55.6522282,13,Cylindervej,,,,,2450,,a30d1b4d128fb273
12.5565095,55.6522282,13,Cylindervej,,,,,2450,,a30d1b4d128fb273
12.5565095,55.6522282,13,Cylindervej,,,,,2450,,a30d1b4d128fb273
12.5565095,55.6522282,13,Cylindervej,,,,,2450,,a30d1b4d128fb273
12.5565095,55.6522282,13,Cylindervej,,,,,2450,,a30d1b4d128fb273
12.5565095,55.6522282,13,Cylindervej,,,,,2450,,a30d1b4d128fb273
12.5565095,55.6522282,13,Cylindervej,,,,,2450,,a30d1b4d128fb273
12.5565095,55.6522282,13,Cylindervej,,,,,2450,,a30d1b4d128fb273
12.5565095,55.6522282,13,Cylindervej,,,,,2450,,a30d1b4d128fb273
12.5565095,55.6522282,13,Cylindervej,,,,,2450,,a30d1b4d128fb273
